epoch,loss,lr,mean_absolute_error,time
0,0.10903061129825456,0.5,0.2753387,18.066319227218628
1,0.09387818890408106,0.5,0.2604049,3.1331875324249268
2,0.09075811541861134,0.5,0.25725943,3.11663818359375
3,0.08924726096769503,0.5,0.25587386,3.226595163345337
