epoch,loss,lr,mean_absolute_error,time
0,1.6936186517996248,0.5,1.1666987,27.459134817123413
1,1.7196114537364338,0.5,1.1781958,16.211618900299072
2,1.6851990384457167,0.5,1.1647166,15.814373970031738
3,1.7006855793006252,0.5,1.1722386,10.921244859695435
