epoch,loss,lr,mean_absolute_error,time
0,1.6944588533078786,0.5,1.1661972,38.15906572341919
1,1.2239750024801952,0.5,0.93251437,22.276317834854126
2,0.2635742942092293,0.5,0.42278093,22.152766227722168
3,0.22828292909298398,0.5,0.3904278,16.238006830215454
