epoch,loss,lr,mean_absolute_error,time
0,1.7010438735087519,0.5,1.1689396,25.2061550617218
1,1.1599202552351926,0.5,0.90206087,8.917139530181885
2,0.2940168274312782,0.5,0.44699407,8.778121709823608
3,0.24446147563139675,0.5,0.4038505,3.2444591522216797
