epoch,loss,lr,mean_absolute_error,time
0,0.10905664875504802,0.5,0.27498114,12.536496639251709
1,0.09373808709077971,0.5,0.26015002,2.474828004837036
2,0.09150079434399079,0.5,0.2576246,2.458993434906006
3,0.0897825481878082,0.5,0.2560889,2.4458048343658447
