epoch,loss,lr,mean_absolute_error,time
0,0.1106400221692733,0.5,0.27728727,16.856062412261963
1,0.09309682580838322,0.5,0.25979143,3.050670623779297
2,0.09094272572694231,0.5,0.25787526,3.009697198867798
3,0.08958302980577315,0.5,0.25652444,2.92278790473938
