epoch,loss,lr,mean_absolute_error,time
0,1.3926007208893527,0.5,1.0176586,32.21138000488281
1,0.30661815302558654,0.5,0.4606524,5.108888626098633
2,0.2594493986173442,0.5,0.4211775,2.317988872528076
3,0.23637141639702955,0.5,0.39786133,2.250680923461914
