epoch,loss,lr,mean_absolute_error,time
0,1.8144679284111285,0.5,1.213388,20.428155422210693
1,1.8090456888700523,0.5,1.2121105,4.860285758972168
2,1.7772011574512967,0.5,1.1993451,1.6913774013519287
3,1.7760263644934942,0.5,1.1990024,1.7737431526184082
